customerID,gender,SeniorCitizen,Partner,PhoneService,InternetService,Contract,MonthlyCharges,tenure,Churn
2632-IVXVF,Female,0,Yes,Yes,Fiber optic,Two year,111.75,68,No
2632-TACXW,Female,0,Yes,Yes,No,Two year,23.65,62,No
2632-UCGVD,Male,1,Yes,Yes,Fiber optic,Month-to-month,100.05,66,Yes
2634-HCZGT,Male,1,Yes,Yes,DSL,One year,60.05,53,Yes
2636-ALXXZ,Female,1,No,Yes,Fiber optic,Month-to-month,69.6,1,Yes
2636-OHFMN,Male,0,Yes,No,DSL,Month-to-month,48.55,4,Yes
2636-SJDOU,Male,0,No,Yes,Fiber optic,One year,84.3,64,No
2637-FKFSY,Female,0,Yes,Yes,DSL,Month-to-month,46.1,3,No
2639-UGMAZ,Male,1,No,No,DSL,One year,56.45,71,No
2640-LYMOV,Male,0,No,Yes,No,Month-to-month,19.65,2,No
2640-PMGFL,Male,0,No,Yes,Fiber optic,Month-to-month,79.5,27,Yes
2642-DTVCO,Male,1,No,Yes,Fiber optic,Month-to-month,85.05,9,Yes
2642-MAWLJ,Female,0,Yes,Yes,No,Two year,20.25,36,No
2645-QTLMB,Male,0,No,Yes,Fiber optic,Month-to-month,94.25,7,Yes
2649-HWLYB,Male,0,Yes,Yes,DSL,Two year,76.15,65,No
2650-GYRYL,Male,0,Yes,Yes,No,One year,19.45,33,No
2651-ZCBXV,Male,0,No,Yes,Fiber optic,Two year,108.0,54,No
2654-VBVPB,Female,0,No,Yes,No,Month-to-month,19.9,1,No
2656-FMOKZ,Female,1,No,Yes,Fiber optic,Month-to-month,74.45,15,Yes
2656-TABEH,Male,0,Yes,Yes,Fiber optic,Month-to-month,100.2,4,Yes
2657-ALMWY,Female,1,Yes,Yes,Fiber optic,Month-to-month,84.95,26,Yes
2657-VPXTA,Female,0,Yes,Yes,Fiber optic,Month-to-month,88.85,10,No
2659-VXMWZ,Male,0,Yes,Yes,Fiber optic,One year,111.3,67,Yes
2660-EMUBI,Male,1,No,Yes,Fiber optic,Month-to-month,95.35,10,Yes
2661-GKBTK,Male,0,Yes,Yes,DSL,Two year,76.95,60,No
2662-NNTDK,Male,0,No,Yes,No,One year,24.8,65,No
2664-XJZNO,Male,0,Yes,Yes,Fiber optic,Two year,104.9,72,No
2665-NPTGL,Female,1,Yes,Yes,Fiber optic,Month-to-month,98.1,26,No
2667-WYLWJ,Female,0,Yes,Yes,No,One year,19.75,8,Yes
2668-TZSPS,Male,0,No,Yes,No,Month-to-month,20.45,1,No
2669-OIDSD,Female,0,Yes,Yes,Fiber optic,Month-to-month,100.05,48,No
2669-QVCRG,Female,0,No,Yes,Fiber optic,Month-to-month,81.3,41,No
2672-DZUOY,Male,0,No,No,DSL,Month-to-month,25.15,1,Yes
2672-HUYVI,Female,0,No,Yes,Fiber optic,Month-to-month,91.1,6,Yes
2672-OJQZP,Female,0,No,Yes,DSL,Month-to-month,44.75,1,No
2672-TGEFF,Female,0,Yes,Yes,Fiber optic,Month-to-month,88.8,37,No
2673-CXQEU,Female,1,No,Yes,Fiber optic,One year,110.5,56,No
2673-ZALNP,Female,0,No,Yes,No,One year,19.9,7,No
2674-MIAHT,Female,0,No,Yes,Fiber optic,Month-to-month,80.3,4,No
2674-MLXMN,Female,1,No,Yes,Fiber optic,Month-to-month,99.65,71,No
2675-DHUTR,Male,1,Yes,Yes,Fiber optic,Month-to-month,98.9,58,No
2675-IJRGJ,Male,0,No,Yes,No,Two year,19.65,53,No
2675-OTVVJ,Male,1,Yes,Yes,Fiber optic,Month-to-month,89.45,31,No
2676-ISHSF,Male,0,No,Yes,No,Month-to-month,20.3,1,No
2676-OXPPQ,Male,0,No,Yes,DSL,Month-to-month,55.7,6,No
2676-SSLTO,Male,0,No,Yes,DSL,Two year,66.15,49,No
2680-XKKNJ,Female,0,No,Yes,DSL,One year,58.2,8,No
2682-KEVRP,Female,1,No,Yes,No,One year,20.05,22,No
2683-BPJSO,Male,0,Yes,Yes,Fiber optic,Month-to-month,84.45,29,Yes
2683-JXWQQ,Male,0,Yes,No,DSL,Month-to-month,33.6,61,No
2684-EIWEO,Female,1,No,Yes,Fiber optic,Month-to-month,91.7,30,Yes
2685-SREOM,Female,0,Yes,Yes,Fiber optic,Month-to-month,89.1,25,Yes
2688-BHGOG,Male,1,No,Yes,Fiber optic,Month-to-month,79.55,9,No
2690-DVRVK,Male,0,Yes,Yes,No,One year,20.55,5,No
2691-NZETQ,Male,0,No,Yes,Fiber optic,Month-to-month,85.35,9,Yes
2692-AQCPF,Female,0,Yes,Yes,Fiber optic,One year,108.05,65,No
2692-BUCFV,Male,1,No,Yes,Fiber optic,Month-to-month,101.45,29,No
2692-PFYTJ,Female,0,No,Yes,No,Month-to-month,25.75,1,No
2694-CIUMO,Female,0,No,Yes,Fiber optic,Month-to-month,79.55,12,No
2696-ECXKC,Female,0,Yes,Yes,Fiber optic,One year,100.9,55,No
2696-NARTR,Male,0,No,Yes,Fiber optic,Month-to-month,73.85,11,Yes
2696-RZVZW,Male,0,Yes,Yes,No,Two year,25.05,68,No
2697-NQBPF,Male,0,No,Yes,Fiber optic,Month-to-month,105.35,34,No
2700-LUEVA,Male,0,No,Yes,No,Month-to-month,20.75,1,No
2703-AMTUL,Male,0,Yes,Yes,DSL,One year,53.65,36,No
2706-QZIHY,Female,0,Yes,Yes,No,Two year,25.2,15,No
2709-UQGNP,Male,0,No,Yes,DSL,Month-to-month,51.65,10,No
2710-WYVXG,Female,0,No,Yes,DSL,Two year,71.1,3,No
2712-SYWAY,Female,0,No,Yes,No,Month-to-month,25.7,1,No
2716-GFZOR,Male,0,Yes,Yes,Fiber optic,Month-to-month,86.1,43,No
2717-HVIZY,Female,0,No,Yes,No,Month-to-month,20.05,8,No
2718-GAXQD,Female,1,Yes,Yes,DSL,Month-to-month,46.0,4,Yes
2718-YSKCS,Male,0,Yes,Yes,No,Two year,19.6,71,No
2719-BDAQO,Male,0,No,Yes,Fiber optic,Month-to-month,93.85,17,Yes
2720-FVBQP,Female,0,Yes,Yes,DSL,Month-to-month,48.95,6,No
2720-WGKHP,Male,1,No,Yes,Fiber optic,Month-to-month,94.0,2,Yes
2722-JMONI,Female,1,Yes,Yes,DSL,Month-to-month,49.55,1,Yes
2722-VOJQL,Male,0,No,Yes,Fiber optic,One year,105.65,64,Yes
2724-FJDYW,Male,0,No,No,DSL,One year,54.85,39,No
2725-IWWBA,Male,0,Yes,Yes,DSL,One year,56.9,46,No
2725-KXXWT,Male,0,Yes,Yes,Fiber optic,Month-to-month,90.75,1,Yes
2725-TTRIQ,Female,0,Yes,Yes,DSL,Two year,84.2,72,No
2729-VNVAP,Female,0,Yes,Yes,No,Two year,19.8,33,No
2731-GJRDG,Female,0,No,Yes,Fiber optic,One year,109.55,32,No
2732-ISEZX,Female,0,No,Yes,No,Month-to-month,20.5,5,No
2737-WFVYW,Female,0,No,No,DSL,Month-to-month,45.25,2,Yes
2737-YNGYW,Female,0,No,Yes,Fiber optic,Month-to-month,80.55,2,Yes
2739-CACDQ,Female,1,No,Yes,Fiber optic,Month-to-month,82.65,17,No
2739-CCZMB,Male,0,No,Yes,No,Month-to-month,20.35,5,No
2740-JFBOK,Male,0,No,Yes,No,Month-to-month,24.0,10,No
2740-TVLFN,Male,0,No,Yes,DSL,Month-to-month,50.15,1,No
2746-DIJLO,Female,0,No,Yes,DSL,One year,56.3,41,No
2748-MYRVK,Female,0,No,Yes,Fiber optic,One year,99.9,63,Yes
2749-CTKAJ,Male,0,Yes,Yes,No,One year,20.15,22,No
2750-BJLSB,Female,0,No,Yes,Fiber optic,One year,103.7,47,No
2753-JMMCV,Male,0,No,Yes,DSL,Two year,74.2,65,No
2754-SDJRD,Female,1,No,Yes,Fiber optic,Month-to-month,100.15,8,No
2754-VDLTR,Male,0,No,Yes,Fiber optic,Month-to-month,95.2,10,Yes
2754-XBHTB,Female,0,No,Yes,Fiber optic,Month-to-month,77.65,9,Yes
2758-RNWXS,Male,0,No,Yes,Fiber optic,One year,89.2,35,No
2761-OCIAX,Male,1,No,Yes,Fiber optic,Month-to-month,74.7,2,Yes
2761-XECQW,Male,1,Yes,No,DSL,Month-to-month,43.35,8,No
2770-NSVDG,Male,0,Yes,No,DSL,Month-to-month,29.1,24,No
2773-MADBQ,Female,0,No,No,DSL,Two year,53.1,36,No
2773-OVBPK,Male,0,Yes,Yes,Fiber optic,Two year,111.3,67,No
2774-LVQUS,Female,1,Yes,Yes,Fiber optic,Month-to-month,83.05,15,Yes
2777-PHDEI,Female,0,No,Yes,Fiber optic,Month-to-month,78.05,1,Yes
2778-OCLGR,Male,1,Yes,No,DSL,Month-to-month,39.1,24,Yes
2782-JEEBU,Male,0,No,No,DSL,Month-to-month,36.0,21,No
2782-LFZVW,Female,0,No,Yes,DSL,Month-to-month,58.95,11,No
2786-GCDPI,Female,1,No,Yes,Fiber optic,Month-to-month,104.95,50,No
2788-CJQAQ,Male,0,No,Yes,No,One year,19.45,13,No
2789-CZANW,Female,0,Yes,Yes,Fiber optic,Two year,110.3,64,No
2789-HQBOU,Male,0,No,Yes,Fiber optic,Month-to-month,80.35,3,No
2790-XUYMV,Male,0,No,Yes,Fiber optic,One year,85.45,71,No
2791-SFVEW,Female,0,No,Yes,No,Month-to-month,20.15,9,No
2792-LSHWX,Female,0,No,Yes,Fiber optic,Month-to-month,83.4,1,No
2792-VPPET,Male,0,No,Yes,No,Month-to-month,20.5,3,No
2794-XIMMO,Male,0,Yes,No,DSL,One year,60.45,53,Yes
2796-NNUFI,Female,0,Yes,Yes,No,Two year,19.95,46,No
2796-UUZZO,Male,0,Yes,Yes,Fiber optic,Month-to-month,80.3,63,No
2798-NYLMZ,Male,0,Yes,Yes,Fiber optic,Two year,108.55,71,No
2799-ARNLO,Female,1,Yes,Yes,Fiber optic,Month-to-month,69.35,5,No
2799-TSLAG,Female,0,Yes,Yes,No,Two year,25.3,65,No
2800-QQUSO,Male,0,No,Yes,Fiber optic,Month-to-month,100.3,42,No
2800-VEQXM,Female,0,No,Yes,Fiber optic,Month-to-month,74.75,3,No
2801-NISEI,Male,0,No,Yes,DSL,Month-to-month,54.95,24,No
2804-ETQDK,Male,0,No,Yes,No,Two year,20.55,66,No
2805-AUFQN,Female,0,No,Yes,No,Two year,19.8,25,No
2805-EDJPQ,Female,0,Yes,Yes,Fiber optic,One year,99.75,56,No
2806-MLNTI,Male,1,Yes,Yes,Fiber optic,One year,105.1,52,No
2808-CHTDM,Female,0,Yes,Yes,No,Two year,25.1,23,No
2809-ILCYT,Female,0,Yes,Yes,No,One year,26.8,25,No
2809-ZMYOQ,Female,0,No,Yes,Fiber optic,Month-to-month,101.35,32,No
2810-FTLEM,Female,0,No,Yes,DSL,Month-to-month,50.15,16,Yes
2811-POVEX,Female,1,Yes,Yes,Fiber optic,Month-to-month,88.45,23,No
2812-ENYMO,Male,0,No,No,DSL,One year,54.55,26,No
2812-REYAT,Female,0,Yes,Yes,No,One year,20.05,49,No
2812-SFXMJ,Male,0,No,Yes,No,Month-to-month,20.05,1,No
2815-CPTUL,Male,1,No,Yes,Fiber optic,Month-to-month,70.25,5,Yes
2817-LVCPP,Female,0,No,Yes,No,Two year,19.4,50,No
2817-NTQDO,Male,0,No,No,DSL,Month-to-month,45.55,13,Yes
2819-GWENI,Female,0,Yes,Yes,No,One year,19.9,28,No
2821-WARNZ,Female,0,No,Yes,No,One year,19.45,49,No
2823-LKABH,Female,0,No,Yes,Fiber optic,Month-to-month,95.05,18,No
2824-DXNKN,Female,0,Yes,Yes,DSL,Two year,71.45,72,No
2824-MYYBN,Female,0,Yes,Yes,Fiber optic,Month-to-month,95.25,37,No
2826-DXLQO,Male,1,Yes,No,DSL,Month-to-month,29.8,7,No
2826-UWHIS,Male,0,Yes,Yes,Fiber optic,Month-to-month,81.4,45,No
2828-SLQPF,Male,0,No,Yes,DSL,Month-to-month,45.0,19,No
2829-HYVZP,Male,0,No,Yes,No,One year,19.8,29,No
2830-LEWOA,Male,0,Yes,Yes,Fiber optic,One year,103.9,61,No
2831-EBWRN,Male,0,No,Yes,DSL,Month-to-month,45.9,4,No
2832-KJCRD,Female,0,No,Yes,Fiber optic,Month-to-month,103.65,38,No
2832-SCUCO,Female,0,No,Yes,No,Month-to-month,19.9,2,No
2833-SLKDQ,Male,0,No,Yes,DSL,Month-to-month,45.05,1,Yes
2834-JKOOW,Female,0,No,No,DSL,One year,45.9,15,No
2834-JRTUA,Male,0,No,Yes,Fiber optic,Two year,108.05,71,Yes
2834-SPCJV,Male,0,Yes,Yes,Fiber optic,Month-to-month,84.1,52,Yes
2839-RFSQE,Female,0,No,Yes,No,Month-to-month,20.65,2,Yes
2840-XANRC,Male,1,Yes,Yes,Fiber optic,Month-to-month,93.15,24,Yes
2842-BCQGE,Male,0,No,Yes,Fiber optic,Month-to-month,75.35,43,No
2842-JTCCU,Male,0,No,Yes,DSL,Month-to-month,46.05,2,Yes
2843-CQMEG,Male,0,No,Yes,DSL,Month-to-month,49.7,24,No
2845-AFFTX,Male,1,Yes,Yes,Fiber optic,Month-to-month,99.8,41,Yes
2845-HSJCY,Female,0,Yes,Yes,Fiber optic,Month-to-month,87.25,14,Yes
2845-KDHVX,Female,0,Yes,Yes,DSL,Two year,68.3,64,No
2848-YXSMW,Male,0,Yes,Yes,No,Two year,19.4,72,No
2851-MMUTZ,Female,0,No,Yes,DSL,Month-to-month,56.15,27,No
2851-STERV,Male,1,No,Yes,DSL,One year,73.0,35,No
2853-CWQFQ,Male,0,No,Yes,DSL,Month-to-month,59.55,1,No
2856-HYAPG,Female,0,No,Yes,Fiber optic,Month-to-month,68.65,1,Yes
2856-NNASM,Male,1,No,Yes,Fiber optic,Month-to-month,89.55,43,Yes
2858-EIMXH,Female,1,Yes,Yes,Fiber optic,One year,95.85,53,No
2858-MOFSQ,Female,0,No,Yes,DSL,One year,55.85,17,Yes
2860-RANUS,Female,1,No,Yes,Fiber optic,Month-to-month,85.8,20,Yes
2862-JVEOY,Male,0,No,Yes,No,One year,19.15,6,No
2862-PFNIK,Male,0,No,No,DSL,Month-to-month,24.7,1,No
2863-IMQDR,Female,0,No,Yes,DSL,Two year,89.65,61,No
2865-TCHJW,Female,1,No,Yes,Fiber optic,Month-to-month,89.2,4,Yes
2866-IKBTM,Female,0,No,Yes,No,Month-to-month,19.55,1,No
2867-UIMSS,Male,0,No,Yes,Fiber optic,Month-to-month,80.5,1,Yes
2868-LLSKM,Female,0,Yes,Yes,Fiber optic,One year,83.65,68,No
2868-MZAGQ,Male,0,No,Yes,Fiber optic,Month-to-month,79.25,1,Yes
2868-SNELZ,Female,0,No,Yes,Fiber optic,Month-to-month,80.6,2,Yes
2869-ADAWR,Female,0,No,Yes,Fiber optic,Month-to-month,89.3,45,Yes
2873-ZLIWT,Female,0,Yes,Yes,Fiber optic,Month-to-month,84.85,40,Yes
2874-YXVVA,Female,0,No,Yes,Fiber optic,Month-to-month,105.1,34,No
2876-GZYZC,Female,0,No,Yes,Fiber optic,Month-to-month,85.95,13,No
2876-VBBBL,Female,0,No,Yes,No,Month-to-month,20.25,1,Yes
2877-VDUER,Female,0,Yes,No,DSL,One year,40.9,35,No
2878-DHMIN,Male,0,Yes,Yes,No,One year,19.9,35,No
2878-RMWXY,Male,1,Yes,Yes,Fiber optic,Two year,102.65,72,No
2880-FPNAE,Male,1,Yes,Yes,Fiber optic,Month-to-month,74.2,2,No
2882-DDZPG,Female,0,No,Yes,No,Month-to-month,19.45,12,No
2882-WDTBA,Male,0,Yes,Yes,DSL,Two year,75.75,69,No
2883-ILGWO,Male,1,No,Yes,Fiber optic,Month-to-month,104.9,57,No
2884-GBPFB,Female,0,Yes,Yes,Fiber optic,Month-to-month,70.3,35,Yes
2885-HIJDH,Male,0,Yes,Yes,DSL,Two year,86.9,69,No
2886-KEFUM,Female,0,Yes,Yes,Fiber optic,One year,107.5,63,Yes
2887-JPYLU,Female,0,No,Yes,DSL,Month-to-month,45.2,41,No
2888-ADFAO,Female,0,Yes,Yes,No,Two year,21.3,47,No
2889-FPWRM,Male,0,Yes,Yes,Fiber optic,One year,117.8,72,Yes
2890-WFBHU,Female,0,No,Yes,DSL,One year,79.85,59,No
2892-GESUL,Female,0,Yes,Yes,No,Two year,19.35,18,No
2894-QOJRX,Female,0,Yes,No,DSL,Month-to-month,34.0,25,Yes
2896-TBNBE,Male,0,Yes,Yes,Fiber optic,One year,80.8,40,No
2897-DOVND,Male,0,No,Yes,Fiber optic,Month-to-month,69.8,2,No
2898-LSJGD,Female,0,Yes,No,DSL,One year,55.95,21,Yes
2898-MRKPI,Male,0,Yes,Yes,Fiber optic,One year,101.05,68,No
2900-PHPLN,Female,1,Yes,Yes,No,Two year,19.55,70,No
2903-YYTBW,Male,0,Yes,Yes,DSL,Month-to-month,44.55,1,No
2904-GGUAZ,Female,0,Yes,Yes,Fiber optic,Two year,84.05,72,No
2905-KFQUV,Female,0,Yes,Yes,Fiber optic,Month-to-month,70.4,2,No
2907-ILJBN,Female,0,Yes,Yes,No,One year,20.6,11,No
2908-WGAXL,Female,0,Yes,Yes,No,Two year,24.95,56,No
2908-ZTPNF,Female,0,No,No,DSL,Month-to-month,34.85,36,No
2911-IJORQ,Male,0,No,Yes,DSL,One year,90.6,37,No
2911-UREFD,Female,0,Yes,No,DSL,Month-to-month,55.9,39,Yes
2911-WDXMV,Male,0,No,Yes,Fiber optic,Month-to-month,80.55,18,No
2916-BQZLN,Male,0,No,Yes,Fiber optic,Month-to-month,84.75,19,No
2919-HBCJO,Female,0,No,Yes,Fiber optic,Month-to-month,76.65,4,Yes
2920-RNCEZ,Male,0,Yes,Yes,Fiber optic,Month-to-month,69.95,1,No
2921-XWDJH,Female,1,Yes,Yes,Fiber optic,Month-to-month,83.45,38,No
2924-KHUVI,Male,0,Yes,Yes,Fiber optic,One year,100.55,56,No
2925-MXLSX,Female,0,No,Yes,DSL,One year,68.95,30,No
2925-VDZHY,Male,0,Yes,Yes,DSL,Two year,88.7,72,No
2926-JEJJC,Female,0,No,Yes,No,One year,20.2,8,No
2927-CVULT,Female,0,Yes,Yes,Fiber optic,Two year,104.05,53,No
2927-QRRQV,Male,0,Yes,Yes,Fiber optic,One year,94.65,46,No
2928-HLDBA,Female,0,No,Yes,No,Month-to-month,20.7,6,No
2929-ERCFZ,Female,0,Yes,Yes,Fiber optic,Month-to-month,94.2,8,Yes
2929-QNSRW,Female,0,Yes,Yes,Fiber optic,One year,98.25,56,Yes
2930-UOTMB,Female,0,No,Yes,DSL,Month-to-month,65.25,31,Yes
2931-FSOHN,Male,1,No,Yes,DSL,Month-to-month,59.9,13,No
2931-SVLTV,Male,0,Yes,Yes,Fiber optic,Month-to-month,110.1,40,No
2931-VUVJN,Female,1,Yes,Yes,Fiber optic,One year,94.05,59,No
2931-XIQBR,Female,0,Yes,Yes,Fiber optic,One year,103.05,50,No
2933-FILNV,Female,0,Yes,No,DSL,Month-to-month,24.4,2,Yes
2933-XEUJM,Female,0,No,Yes,DSL,Two year,79.2,46,No
2937-FTHUR,Female,0,No,Yes,DSL,Month-to-month,64.8,18,No
2946-KIQSP,Female,0,No,No,DSL,Month-to-month,33.45,35,No
2947-DOMLJ,Male,0,No,Yes,DSL,Month-to-month,50.6,1,Yes
2951-QOQTK,Male,0,No,Yes,Fiber optic,Month-to-month,80.8,4,Yes
2952-QAYZF,Male,0,No,Yes,Fiber optic,Month-to-month,85.3,5,Yes
2954-PIBKO,Female,0,Yes,Yes,DSL,Two year,64.15,69,No
2955-BJZHG,Male,0,Yes,Yes,Fiber optic,Month-to-month,80.85,17,Yes
2955-PSXOE,Female,0,No,Yes,No,Month-to-month,20.2,1,Yes
2956-GGUCQ,Male,1,Yes,Yes,Fiber optic,Month-to-month,78.85,24,Yes
2957-JIRMN,Female,1,No,Yes,Fiber optic,One year,84.45,62,No
2957-LOLHO,Male,0,No,Yes,DSL,Month-to-month,45.4,12,Yes
2958-NHPPS,Male,0,No,Yes,No,Month-to-month,20.85,23,No
2959-EEXWB,Female,0,Yes,No,DSL,Month-to-month,50.9,45,No
2959-FENLU,Female,0,No,Yes,Fiber optic,Month-to-month,85.3,9,No
2959-MJHIC,Male,0,Yes,Yes,Fiber optic,Month-to-month,80.35,4,Yes
2960-NKRSO,Male,0,No,Yes,Fiber optic,Month-to-month,85.95,24,No
2961-VNFKL,Female,0,Yes,Yes,No,Two year,25.95,71,No
2962-XPMCQ,Male,0,No,Yes,DSL,Month-to-month,45.15,2,Yes
2967-MXRAV,Male,0,Yes,Yes,No,One year,18.8,1,No
2968-SSGAA,Female,0,No,Yes,Fiber optic,Month-to-month,100.6,10,Yes
2969-QWUBZ,Female,0,No,No,DSL,Month-to-month,51.4,2,No
2969-VAPYH,Female,0,No,Yes,DSL,One year,60.5,67,No
2969-WGHQO,Female,0,Yes,Yes,DSL,One year,69.45,7,No
2971-SGAFL,Female,0,No,Yes,DSL,Month-to-month,78.75,13,No
2972-YDYUW,Female,0,No,Yes,Fiber optic,One year,94.7,57,No
2974-GGUXS,Female,1,Yes,Yes,Fiber optic,Month-to-month,91.95,36,No
2977-CEBSX,Female,0,No,Yes,DSL,Two year,90.05,66,No
2978-XXSOG,Female,0,No,Yes,DSL,Month-to-month,59.05,22,No
2979-SXESE,Female,0,Yes,Yes,Fiber optic,Month-to-month,94.4,17,Yes
2982-IHMFT,Female,1,No,Yes,Fiber optic,Month-to-month,74.45,1,Yes
2982-VPSGI,Female,0,Yes,Yes,Fiber optic,Month-to-month,94.0,11,Yes
2983-ZANRP,Female,0,Yes,Yes,Fiber optic,Month-to-month,73.55,2,Yes
2984-AFWNC,Female,0,No,Yes,Fiber optic,Month-to-month,95.4,3,No
2984-MIIZL,Male,0,No,Yes,Fiber optic,Month-to-month,74.8,4,Yes
2984-RGEYA,Female,0,Yes,Yes,No,Two year,19.75,69,No
2984-TBYKU,Male,0,Yes,Yes,Fiber optic,Two year,104.9,72,No
2985-FMWYF,Female,0,No,Yes,Fiber optic,Month-to-month,93.5,23,No
2985-JUUBZ,Male,0,Yes,Yes,DSL,Month-to-month,74.55,40,No
2987-BJXIK,Female,0,No,Yes,DSL,Two year,84.7,70,No
2988-GBIVW,Female,1,Yes,Yes,Fiber optic,Month-to-month,90.85,70,No
2988-PLAHS,Female,0,No,Yes,DSL,One year,69.95,3,No
2988-QRAJY,Male,0,No,Yes,Fiber optic,Two year,110.05,69,No
2990-HWIML,Female,0,No,Yes,Fiber optic,Month-to-month,89.5,6,Yes
2990-IAJSV,Male,0,No,Yes,DSL,Two year,92.0,72,No
2990-OGYTD,Female,0,Yes,Yes,DSL,Two year,86.15,67,No
2995-UPRYS,Female,1,Yes,Yes,Fiber optic,One year,99.2,40,Yes
2995-YWTCD,Female,0,Yes,Yes,No,Two year,24.9,19,No
2996-XAUVF,Male,0,No,No,DSL,Two year,40.05,70,No
2999-AANRQ,Female,0,No,Yes,DSL,Two year,71.05,21,No
3001-CBHLQ,Male,1,Yes,Yes,Fiber optic,Month-to-month,104.9,32,Yes
3001-UNBTL,Male,1,Yes,Yes,Fiber optic,Month-to-month,103.95,29,No
3002-WQZWT,Female,0,No,Yes,Fiber optic,Month-to-month,74.2,29,No
3003-CMDUU,Female,0,Yes,Yes,Fiber optic,Month-to-month,95.15,25,No
3005-NFMTA,Male,1,No,Yes,Fiber optic,Month-to-month,98.8,55,Yes
3005-TYFRD,Female,0,Yes,Yes,Fiber optic,Month-to-month,103.65,55,No
3006-XIMLN,Female,0,No,Yes,Fiber optic,Month-to-month,94.2,2,Yes
3007-FDPEA,Female,0,No,Yes,No,Month-to-month,20.7,2,No
3009-JWMPU,Male,0,No,Yes,Fiber optic,One year,96.75,62,Yes
3011-WQKSZ,Male,0,No,Yes,No,Month-to-month,20.0,19,No
3012-VFFMN,Female,0,Yes,Yes,No,Month-to-month,20.65,7,No
3014-WJKSM,Male,0,Yes,Yes,Fiber optic,Month-to-month,75.3,29,No
3016-KSVCP,Male,0,Yes,No,DSL,Month-to-month,33.75,29,No
3018-TFTSU,Male,0,No,Yes,Fiber optic,Month-to-month,81.7,12,Yes
3021-VLNRJ,Female,0,No,Yes,DSL,One year,70.8,50,No
3022-BEXHZ,Male,0,Yes,Yes,Fiber optic,Two year,111.2,67,No
3023-GFLBR,Female,0,Yes,Yes,Fiber optic,Month-to-month,86.15,33,Yes
3026-ATZYV,Female,0,Yes,Yes,DSL,One year,75.1,37,No
3027-YNWZU,Female,0,Yes,Yes,No,Two year,25.0,64,No
3027-ZTDHO,Male,0,No,Yes,Fiber optic,Month-to-month,89.9,1,Yes
3030-YDNRM,Male,0,No,Yes,Fiber optic,Month-to-month,74.85,8,No
3030-YZADT,Male,0,No,Yes,DSL,Month-to-month,44.95,9,Yes
3030-ZKIWL,Male,0,No,Yes,No,Month-to-month,20.05,1,No
3034-ZBEQN,Female,0,Yes,No,DSL,One year,34.7,48,Yes
3038-PQIUY,Female,0,No,Yes,DSL,Month-to-month,66.15,38,No
3039-MJSLN,Male,0,No,Yes,No,Month-to-month,20.2,3,No
3043-SUDUA,Female,0,No,Yes,No,Month-to-month,19.9,32,No
3043-TYBNO,Male,0,No,Yes,DSL,Month-to-month,60.65,3,No
3045-XETSH,Female,0,No,Yes,Fiber optic,Month-to-month,94.85,10,Yes
3049-NDXFL,Female,0,No,Yes,Fiber optic,Month-to-month,85.8,1,Yes
3049-SOLAY,Female,0,Yes,Yes,Fiber optic,Month-to-month,95.2,3,Yes
3050-GBUSH,Female,0,No,No,DSL,Month-to-month,34.8,3,No
3050-RLLXC,Female,0,Yes,Yes,DSL,Two year,81.25,56,No
3055-MJDSB,Male,0,No,No,DSL,Month-to-month,24.6,9,No
3055-OYMSE,Female,1,No,Yes,Fiber optic,Month-to-month,73.8,53,No
3055-VTCGS,Female,0,No,Yes,DSL,One year,58.55,63,No
3057-VJJQE,Male,0,No,Yes,DSL,Two year,55.25,35,No
3058-HJCUY,Male,0,Yes,Yes,Fiber optic,One year,102.6,41,Yes
3058-WQDRE,Male,0,No,No,DSL,Month-to-month,25.15,13,No
3059-NGMXB,Male,0,Yes,Yes,DSL,Month-to-month,69.2,14,No
3061-BCKYI,Male,0,No,Yes,No,Month-to-month,19.9,14,No
3062-ICYZQ,Female,0,Yes,Yes,Fiber optic,Month-to-month,93.8,51,No
3063-QFSZL,Female,0,No,Yes,DSL,Month-to-month,55.4,1,Yes
3066-RRJIO,Female,0,No,Yes,Fiber optic,Month-to-month,69.95,1,Yes
3067-SVMTC,Female,0,Yes,Yes,DSL,One year,55.9,68,No
3068-OMWZA,Male,1,No,Yes,Fiber optic,Month-to-month,88.8,1,Yes
3069-SSVSN,Female,0,No,No,DSL,One year,25.85,1,No
3070-BDOQC,Female,0,No,Yes,Fiber optic,Two year,99.65,60,No
3070-DVEYC,Male,1,No,Yes,Fiber optic,Month-to-month,73.75,7,Yes
3070-FNFZQ,Female,0,Yes,Yes,No,Two year,20.4,23,No
3071-MVJCD,Male,0,Yes,Yes,DSL,Two year,82.3,72,No
3071-VBYPO,Male,0,Yes,Yes,Fiber optic,Month-to-month,89.85,3,No
3074-GQWYX,Male,0,No,Yes,Fiber optic,Month-to-month,75.9,5,Yes
3077-RSNTJ,Female,0,Yes,Yes,No,Month-to-month,19.7,6,No
3078-ZKNTS,Female,0,Yes,Yes,No,Two year,19.75,13,No
3079-BCHLN,Male,0,Yes,Yes,No,One year,19.9,47,No
3082-VQXNH,Male,0,Yes,No,DSL,Month-to-month,29.8,3,No
3082-WQRVY,Male,1,Yes,Yes,No,One year,19.65,14,No
3082-YVEKW,Female,0,Yes,Yes,DSL,Two year,77.15,23,No
3084-DOWLE,Female,0,Yes,Yes,DSL,Two year,92.0,72,No
